mesh,genus,resolution,method,metric,error
37864_sf,0.0,80,mc,chf,0.005618029650815814
37864_sf,0.0,80,mc,hd,0.016394785558804484
37864_sf,0.0,80,mc,sdf,0.027413644029547563
37864_sf,0.0,80,ndc,chf,0.002348774950607627
37864_sf,0.0,80,ndc,hd,0.005851971059993642
37864_sf,0.0,80,ndc,sdf,0.0016086013212711664
37864_sf,0.0,80,rfts,chf,0.008071396475402491
37864_sf,0.0,80,rfts,hd,0.026607591069515126
37864_sf,0.0,80,rfts,sdf,0.007435529196904678
37864_sf,0.0,80,rfta,chf,0.0077491850868490475
37864_sf,0.0,80,rfta,hd,0.034769118883686306
37864_sf,0.0,80,rfta,sdf,0.0010518432264911743
37864_sf,0.0,100,mc,chf,0.003782041917775727
37864_sf,0.0,100,mc,hd,0.014221886800989438
37864_sf,0.0,100,mc,sdf,0.014935524582642034
37864_sf,0.0,100,ndc,chf,0.0017980067137498643
37864_sf,0.0,100,ndc,hd,0.006660113323151358
37864_sf,0.0,100,ndc,sdf,0.0017345691292373485
37864_sf,0.0,100,rfts,chf,0.0030479413468418575
37864_sf,0.0,100,rfts,hd,0.01415146150533321
37864_sf,0.0,100,rfts,sdf,0.000815926643464883
37864_sf,0.0,100,rfta,chf,0.006806664129217065
37864_sf,0.0,100,rfta,hd,0.030517820619972963
37864_sf,0.0,100,rfta,sdf,0.001013264074942005
38562_sf,-4.0,6,mc,chf,0.13957786705328631
38562_sf,-4.0,6,mc,hd,0.330335523100031
38562_sf,-4.0,6,mc,sdf,17.324483115068695
38562_sf,-4.0,6,ndc,chf,0.1680716866257695
38562_sf,-4.0,6,ndc,hd,0.43038567904968994
38562_sf,-4.0,6,ndc,sdf,11.490694851970328
38562_sf,-4.0,6,rfts,chf,0.07345785106480758
38562_sf,-4.0,6,rfts,hd,0.17693065600518723
38562_sf,-4.0,6,rfts,sdf,0.0448695218592741
38562_sf,-4.0,6,rfta,chf,0.09345018833262715
38562_sf,-4.0,6,rfta,hd,0.20874411187533126
38562_sf,-4.0,6,rfta,sdf,0.05063611363914298
38562_sf,-4.0,10,mc,chf,0.10061113272433492
38562_sf,-4.0,10,mc,hd,0.2188055336116142
38562_sf,-4.0,10,mc,sdf,7.024259700386783
38562_sf,-4.0,10,ndc,chf,0.04940924587957399
38562_sf,-4.0,10,ndc,hd,0.13559844927722742
38562_sf,-4.0,10,ndc,sdf,0.7445954488962678
38562_sf,-4.0,10,rfts,chf,0.05643293810217144
38562_sf,-4.0,10,rfts,hd,0.13620798525961825
38562_sf,-4.0,10,rfts,sdf,0.05035512911647927
38562_sf,-4.0,10,rfta,chf,0.061282244045604214
38562_sf,-4.0,10,rfta,hd,0.17249303666443547
38562_sf,-4.0,10,rfta,sdf,0.05705352142951327
38562_sf,-4.0,20,mc,chf,0.04483217225000896
38562_sf,-4.0,20,mc,hd,0.19330285884053972
38562_sf,-4.0,20,mc,sdf,1.5942496033264197
38562_sf,-4.0,20,ndc,chf,0.029750192029239002
38562_sf,-4.0,20,ndc,hd,0.0813592312058689
38562_sf,-4.0,20,ndc,sdf,0.12463625088969826
38562_sf,-4.0,20,rfts,chf,0.032773401855278175
38562_sf,-4.0,20,rfts,hd,0.07962338757664779
38562_sf,-4.0,20,rfts,sdf,0.0555340342077682
38562_sf,-4.0,20,rfta,chf,0.0422017163744913
38562_sf,-4.0,20,rfta,hd,0.12030040989970435
38562_sf,-4.0,20,rfta,sdf,0.027954206798154798
38562_sf,-4.0,30,mc,chf,0.023689987786979602
38562_sf,-4.0,30,mc,hd,0.08738722645552251
38562_sf,-4.0,30,mc,sdf,0.5326827113932587
38562_sf,-4.0,30,ndc,chf,0.01627571439662784
38562_sf,-4.0,30,ndc,hd,0.05814435789864471
38562_sf,-4.0,30,ndc,sdf,0.10742303114178231
38562_sf,-4.0,30,rfts,chf,0.02911149458594549
38562_sf,-4.0,30,rfts,hd,0.0759110139793021
38562_sf,-4.0,30,rfts,sdf,0.05522481482547756
38562_sf,-4.0,30,rfta,chf,0.02898080201836225
38562_sf,-4.0,30,rfta,hd,0.09822970740325726
38562_sf,-4.0,30,rfta,sdf,0.009082994938447353
38562_sf,-4.0,40,mc,chf,0.015765744692452406
38562_sf,-4.0,40,mc,hd,0.05905566089288855
38562_sf,-4.0,40,mc,sdf,0.23931065458055434
38562_sf,-4.0,40,ndc,chf,0.008581985047222289
38562_sf,-4.0,40,ndc,hd,0.040864485828771634
38562_sf,-4.0,40,ndc,sdf,0.022686138806397544
38562_sf,-4.0,40,rfts,chf,0.02679057097041348
38562_sf,-4.0,40,rfts,hd,0.07738672476834367
38562_sf,-4.0,40,rfts,sdf,0.06764637876804076
38562_sf,-4.0,40,rfta,chf,0.021719608314815834
38562_sf,-4.0,40,rfta,hd,0.0851249090264753
38562_sf,-4.0,40,rfta,sdf,0.005105969646041896
38562_sf,-4.0,50,mc,chf,0.010862017996852238
38562_sf,-4.0,50,mc,hd,0.052872735266233525
38562_sf,-4.0,50,mc,sdf,0.10743922011437024
38562_sf,-4.0,50,ndc,chf,0.006301258199425501
38562_sf,-4.0,50,ndc,hd,0.0386644162134667
38562_sf,-4.0,50,ndc,sdf,0.01538512766082341
38562_sf,-4.0,50,rfts,chf,0.02734866280661202
38562_sf,-4.0,50,rfts,hd,0.21412866455337645
38562_sf,-4.0,50,rfts,sdf,0.3624232542966646
38562_sf,-4.0,50,rfta,chf,0.015459677671264393
38562_sf,-4.0,50,rfta,hd,0.06469621161966706
38562_sf,-4.0,50,rfta,sdf,0.004321620093634127
38562_sf,-4.0,60,mc,chf,0.008564650395084139
38562_sf,-4.0,60,mc,hd,0.03593551266043343
38562_sf,-4.0,60,mc,sdf,0.09542475698228625
38562_sf,-4.0,60,ndc,chf,0.004753124859153187
38562_sf,-4.0,60,ndc,hd,0.02217225623465638
38562_sf,-4.0,60,ndc,sdf,0.005717545748377818
38562_sf,-4.0,60,rfts,chf,0.03919337498134721
38562_sf,-4.0,60,rfts,hd,0.2146468833900872
38562_sf,-4.0,60,rfts,sdf,0.24275640443765073
38562_sf,-4.0,60,rfta,chf,0.01035048011799275
38562_sf,-4.0,60,rfta,hd,0.050170970751281976
38562_sf,-4.0,60,rfta,sdf,0.002353638210106881
38562_sf,-4.0,80,mc,chf,0.00608243168991863
38562_sf,-4.0,80,mc,hd,0.029327818891986223
38562_sf,-4.0,80,mc,sdf,0.04441563482015029
38562_sf,-4.0,80,ndc,chf,0.0032992729930811076
38562_sf,-4.0,80,ndc,hd,0.013399043262809501
38562_sf,-4.0,80,ndc,sdf,0.002220265474857542
38562_sf,-4.0,80,rfts,chf,0.012654757983622502
38562_sf,-4.0,80,rfts,hd,0.04281669736825309
38562_sf,-4.0,80,rfts,sdf,0.013416479113939487
38562_sf,-4.0,80,rfta,chf,0.006766292847576392
38562_sf,-4.0,80,rfta,hd,0.0434689094339109
38562_sf,-4.0,80,rfta,sdf,0.002180963878076323
405886_sf,1.5,6,mc,chf,0.15997430389139689
405886_sf,1.5,6,mc,hd,0.34329729978773127
405886_sf,1.5,6,mc,sdf,17.513904880244926
405886_sf,1.5,6,ndc,chf,0.10077416645376261
405886_sf,1.5,6,ndc,hd,0.17846208866075333
405886_sf,1.5,6,ndc,sdf,2.322582066756961
405886_sf,1.5,6,rfts,chf,0.07967433129285195
405886_sf,1.5,6,rfts,hd,0.20216191495814953
405886_sf,1.5,6,rfts,sdf,0.047638859782567405
405886_sf,1.5,6,rfta,chf,0.07387991007123536
405886_sf,1.5,6,rfta,hd,0.1959319428346023
405886_sf,1.5,6,rfta,sdf,0.03732828450870869
405886_sf,1.5,10,mc,chf,0.07411852896784427
405886_sf,1.5,10,mc,hd,0.17031218517397778
405886_sf,1.5,10,mc,sdf,3.5569429481517965
405886_sf,1.5,10,ndc,chf,0.0612272282526051
405886_sf,1.5,10,ndc,hd,0.206998240015242
405886_sf,1.5,10,ndc,sdf,0.5911166924029924
405886_sf,1.5,10,rfts,chf,0.05166656017057994
405886_sf,1.5,10,rfts,hd,0.16338198392747588
405886_sf,1.5,10,rfts,sdf,0.04416835889115194
405886_sf,1.5,10,rfta,chf,0.059984168162680776
405886_sf,1.5,10,rfta,hd,0.20832607721905494
405886_sf,1.5,10,rfta,sdf,0.09087669972127695
405886_sf,1.5,20,mc,chf,0.03687307530098824
405886_sf,1.5,20,mc,hd,0.15958699591716546
405886_sf,1.5,20,mc,sdf,1.122735050015717
405886_sf,1.5,20,ndc,chf,0.03161727839279307
405886_sf,1.5,20,ndc,hd,0.20909297080523379
405886_sf,1.5,20,ndc,sdf,0.5396378904251136
405886_sf,1.5,20,rfts,chf,0.023150637150421042
405886_sf,1.5,20,rfts,hd,0.07031635210318392
405886_sf,1.5,20,rfts,sdf,0.05374305934700699
405886_sf,1.5,20,rfta,chf,0.032420427285061504
405886_sf,1.5,20,rfta,hd,0.16214790388377887
405886_sf,1.5,20,rfta,sdf,0.02235306900223572
405886_sf,1.5,30,mc,chf,0.022135707573236775
405886_sf,1.5,30,mc,hd,0.11328444965075687
405886_sf,1.5,30,mc,sdf,0.41523839342457286
405886_sf,1.5,30,ndc,chf,0.01462666892187091
405886_sf,1.5,30,ndc,hd,0.1268486174397427
405886_sf,1.5,30,ndc,sdf,0.07375144167439893
405886_sf,1.5,30,rfts,chf,0.021677757654974383
405886_sf,1.5,30,rfts,hd,0.09133687907233641
405886_sf,1.5,30,rfts,sdf,0.06485207359894234
405886_sf,1.5,30,rfta,chf,0.016521883834568183
405886_sf,1.5,30,rfta,hd,0.06765296084299942
405886_sf,1.5,30,rfta,sdf,0.003885922459490639
405886_sf,1.5,40,mc,chf,0.015060718331288914
405886_sf,1.5,40,mc,hd,0.06298111229200992
405886_sf,1.5,40,mc,sdf,0.17376010126682523
405886_sf,1.5,40,ndc,chf,0.009365074612059644
405886_sf,1.5,40,ndc,hd,0.07818875238077329
405886_sf,1.5,40,ndc,sdf,0.042410506723433807
405886_sf,1.5,40,rfts,chf,0.02053114068182054
405886_sf,1.5,40,rfts,hd,0.07589785358516961
405886_sf,1.5,40,rfts,sdf,0.05666512365845439
405886_sf,1.5,40,rfta,chf,0.01132222944750461
405886_sf,1.5,40,rfta,hd,0.059231485443220246
405886_sf,1.5,40,rfta,sdf,0.001997608217829476
405886_sf,1.5,50,mc,chf,0.011140776673462588
405886_sf,1.5,50,mc,hd,0.05662103728598069
405886_sf,1.5,50,mc,sdf,0.14189036740691155
405886_sf,1.5,50,ndc,chf,0.006917229519401246
405886_sf,1.5,50,ndc,hd,0.04375015675291082
405886_sf,1.5,50,ndc,sdf,0.028423036571640945
405886_sf,1.5,50,rfts,chf,0.015405671857322785
405886_sf,1.5,50,rfts,hd,0.07025848570297281
405886_sf,1.5,50,rfts,sdf,0.026711374016054022
405886_sf,1.5,50,rfta,chf,0.007911594012517042
405886_sf,1.5,50,rfta,hd,0.02853711903656113
405886_sf,1.5,50,rfta,sdf,0.0015744310620498397
405886_sf,1.5,60,mc,chf,0.009225527643008095
405886_sf,1.5,60,mc,hd,0.06702302242891489
405886_sf,1.5,60,mc,sdf,0.09687895715065349
405886_sf,1.5,60,ndc,chf,0.005681663133349788
405886_sf,1.5,60,ndc,hd,0.03556209029440292
405886_sf,1.5,60,ndc,sdf,0.0037883976015577695
405886_sf,1.5,60,rfts,chf,0.010956333818359849
405886_sf,1.5,60,rfts,hd,0.06517206210635595
405886_sf,1.5,60,rfts,sdf,0.015889651358669696
405886_sf,1.5,60,rfta,chf,0.006802735971873979
405886_sf,1.5,60,rfta,hd,0.04956000033039586
405886_sf,1.5,60,rfta,sdf,0.0014175121746135338
405886_sf,1.5,80,mc,chf,0.006175150960315177
405886_sf,1.5,80,mc,hd,0.0321517704035925
405886_sf,1.5,80,mc,sdf,0.03593973615369643
405886_sf,1.5,80,ndc,chf,0.00428161175599784
405886_sf,1.5,80,ndc,hd,0.028258773614086432
405886_sf,1.5,80,ndc,sdf,0.00193943207835388
405886_sf,1.5,80,rfts,chf,0.07844736169094395
405886_sf,1.5,80,rfts,hd,0.21788581593817333
405886_sf,1.5,80,rfts,sdf,0.08658238546007509
405886_sf,1.5,80,rfta,chf,0.005217609922936069
405886_sf,1.5,80,rfta,hd,0.02710240633851714
405886_sf,1.5,80,rfta,sdf,0.001053414869898879
405886_sf,1.5,100,mc,chf,0.004817365638277582
405886_sf,1.5,100,mc,hd,0.03057030031939378
405886_sf,1.5,100,mc,sdf,0.024707325871505637
405886_sf,1.5,100,ndc,chf,0.0034633422150449978
405886_sf,1.5,100,ndc,hd,0.022232062897496085
405886_sf,1.5,100,ndc,sdf,0.0014157087939725911
405886_sf,1.5,100,rfts,chf,0.005536666559623413
405886_sf,1.5,100,rfts,hd,0.029871400535970923
405886_sf,1.5,100,rfts,sdf,0.001803961181031316
405886_sf,1.5,100,rfta,chf,0.004863007952594672
405886_sf,1.5,100,rfta,hd,0.04600110818354
405886_sf,1.5,100,rfta,sdf,0.0013301639182245267
42975_sf,8.0,6,mc,chf,0.33106185713631886
42975_sf,8.0,6,mc,hd,0.5544534658034846
42975_sf,8.0,6,mc,sdf,116.53220933970175
42975_sf,8.0,6,ndc,chf,0.1982643199692742
42975_sf,8.0,6,ndc,hd,0.5223196426300479
42975_sf,8.0,6,ndc,sdf,28.117807955211813
42975_sf,8.0,6,rfts,chf,0.07855845443412149
42975_sf,8.0,6,rfts,hd,0.19233987291483598
42975_sf,8.0,6,rfts,sdf,1.5348016265371038
42975_sf,8.0,6,rfta,chf,0.05209465429534044
42975_sf,8.0,6,rfta,hd,0.0990827989230431
42975_sf,8.0,6,rfta,sdf,0.053894619133940905
42975_sf,8.0,10,mc,chf,0.2628473096355664
42975_sf,8.0,10,mc,hd,0.5542733774487365
42975_sf,8.0,10,mc,sdf,59.504225814054855
42975_sf,8.0,10,ndc,chf,0.1416752330256996
42975_sf,8.0,10,ndc,hd,0.3702317126917455
42975_sf,8.0,10,ndc,sdf,17.59077765235304
42975_sf,8.0,10,rfts,chf,0.0830873612348442
42975_sf,8.0,10,rfts,hd,0.18500308933093865
42975_sf,8.0,10,rfts,sdf,0.5245983212465667
42975_sf,8.0,10,rfta,chf,0.04110575241750486
42975_sf,8.0,10,rfta,hd,0.09979715870949941
42975_sf,8.0,10,rfta,sdf,0.012464664646049324
42975_sf,8.0,20,mc,chf,0.14242114512824333
42975_sf,8.0,20,mc,hd,0.34470472799823676
42975_sf,8.0,20,mc,sdf,6.959125377881105
42975_sf,8.0,20,ndc,chf,0.0947686949468122
42975_sf,8.0,20,ndc,hd,0.2865333096662955
42975_sf,8.0,20,ndc,sdf,4.175528159795512
42975_sf,8.0,20,rfts,chf,0.058126135444455704
42975_sf,8.0,20,rfts,hd,0.14795358680877693
42975_sf,8.0,20,rfts,sdf,0.39248752223034444
42975_sf,8.0,20,rfta,chf,0.024089589308462132
42975_sf,8.0,20,rfta,hd,0.04737904701546196
42975_sf,8.0,20,rfta,sdf,0.006087784637720652
42975_sf,8.0,30,mc,chf,0.05840371635797282
42975_sf,8.0,30,mc,hd,0.19140273370793484
42975_sf,8.0,30,mc,sdf,2.5269063494695367
42975_sf,8.0,30,ndc,chf,0.03379261495449098
42975_sf,8.0,30,ndc,hd,0.11803854772084972
42975_sf,8.0,30,ndc,sdf,0.16495538841145127
42975_sf,8.0,30,rfts,chf,0.054845315387632834
42975_sf,8.0,30,rfts,hd,0.15868789699492475
42975_sf,8.0,30,rfts,sdf,0.39363522450701904
42975_sf,8.0,30,rfta,chf,0.01741397116397995
42975_sf,8.0,30,rfta,hd,0.04574530130986244
42975_sf,8.0,30,rfta,sdf,0.004450867063212639
42975_sf,8.0,40,mc,chf,0.023054233189765367
42975_sf,8.0,40,mc,hd,0.07051775309156119
42975_sf,8.0,40,mc,sdf,0.160497397662798
42975_sf,8.0,40,ndc,chf,0.018448868274646864
42975_sf,8.0,40,ndc,hd,0.040689950016408974
42975_sf,8.0,40,ndc,sdf,0.031092784802740133
42975_sf,8.0,40,rfts,chf,0.049683556081687126
42975_sf,8.0,40,rfts,hd,0.1166645217807054
42975_sf,8.0,40,rfts,sdf,0.25712021374832034
42975_sf,8.0,40,rfta,chf,0.014794496599511785
42975_sf,8.0,40,rfta,hd,0.03969208130750551
42975_sf,8.0,40,rfta,sdf,0.0034248781744261932
42975_sf,8.0,60,mc,chf,0.009631618848003853
42975_sf,8.0,60,mc,hd,0.032718880648398015
42975_sf,8.0,60,mc,sdf,0.049678999862254984
42975_sf,8.0,60,ndc,chf,0.01260762788972453
42975_sf,8.0,60,ndc,hd,0.023974049121770886
42975_sf,8.0,60,ndc,sdf,0.007290704150106811
42975_sf,8.0,60,rfts,chf,0.025921111313529442
42975_sf,8.0,60,rfts,hd,0.06567701058803117
42975_sf,8.0,60,rfts,sdf,0.043733693047387286
42975_sf,8.0,60,rfta,chf,0.009993563787480994
42975_sf,8.0,60,rfta,hd,0.035356461436451575
42975_sf,8.0,60,rfta,sdf,0.0022168902017472747
42975_sf,8.0,80,mc,chf,0.006293339631032483
42975_sf,8.0,80,mc,hd,0.0199703418700257
42975_sf,8.0,80,mc,sdf,0.01784005507299278
42975_sf,8.0,80,ndc,chf,0.006838884600153853
42975_sf,8.0,80,ndc,hd,0.016108786962588138
42975_sf,8.0,80,ndc,sdf,0.0032211388299700533
42975_sf,8.0,80,rfts,chf,0.011647581027945468
42975_sf,8.0,80,rfts,hd,0.03495935220524545
42975_sf,8.0,80,rfts,sdf,0.011315996559195428
42975_sf,8.0,80,rfta,chf,0.0076699803436413305
42975_sf,8.0,80,rfta,hd,0.034133581549584124
42975_sf,8.0,80,rfta,sdf,0.002105494635283639
43665_sf,0.0,40,mc,chf,0.18320410279623814
43665_sf,0.0,40,mc,hd,0.43519752745991797
43665_sf,0.0,40,mc,sdf,22.980828317689884
43665_sf,0.0,40,ndc,chf,0.13614761039358564
43665_sf,0.0,40,ndc,hd,0.2620873740864704
43665_sf,0.0,40,ndc,sdf,5.192203015307708
43665_sf,0.0,40,rfts,chf,0.022886793950017463
43665_sf,0.0,40,rfts,hd,0.07998398687542993
43665_sf,0.0,40,rfts,sdf,0.5844064435360758
43665_sf,0.0,40,rfta,chf,0.0111774080027985
43665_sf,0.0,40,rfta,hd,0.016883273643128485
43665_sf,0.0,40,rfta,sdf,0.004878385429873912
43665_sf,0.0,50,mc,chf,0.1756996722106575
43665_sf,0.0,50,mc,hd,0.413123456974799
43665_sf,0.0,50,mc,sdf,21.44692013761691
43665_sf,0.0,50,ndc,chf,0.06661064086427286
43665_sf,0.0,50,ndc,hd,0.17766613977198328
43665_sf,0.0,50,ndc,sdf,0.3044604261433778
43665_sf,0.0,50,rfts,chf,0.016348836215011153
43665_sf,0.0,50,rfts,hd,0.057950552377677426
43665_sf,0.0,50,rfts,sdf,0.2695064161766389
43665_sf,0.0,50,rfta,chf,0.011142243671808725
43665_sf,0.0,50,rfta,hd,0.017165002756446848
43665_sf,0.0,50,rfta,sdf,0.004842415309118566
43665_sf,0.0,60,mc,chf,0.15437026769784973
43665_sf,0.0,60,mc,hd,0.3936865699884935
43665_sf,0.0,60,mc,sdf,15.046778597283415
43665_sf,0.0,60,ndc,chf,0.01726452394068535
43665_sf,0.0,60,ndc,hd,0.0638664370087906
43665_sf,0.0,60,ndc,sdf,0.005242543688840115
43665_sf,0.0,60,rfts,chf,0.013417863897358835
43665_sf,0.0,60,rfts,hd,0.04480095559557917
43665_sf,0.0,60,rfts,sdf,0.151400811068135
43665_sf,0.0,60,rfta,chf,0.011241201122640106
43665_sf,0.0,60,rfta,hd,0.017509296130726777
43665_sf,0.0,60,rfta,sdf,0.004482781324302567
43665_sf,0.0,80,mc,chf,0.019740225954010326
43665_sf,0.0,80,mc,hd,0.03963952063011528
43665_sf,0.0,80,mc,sdf,0.2161826842550233
43665_sf,0.0,80,ndc,chf,0.013465492134388336
43665_sf,0.0,80,ndc,hd,0.032570970502126456
43665_sf,0.0,80,ndc,sdf,0.04074507713488519
43665_sf,0.0,80,rfts,chf,0.00910539526292155
43665_sf,0.0,80,rfts,hd,0.029067011648570208
43665_sf,0.0,80,rfts,sdf,0.03774208156809181
43665_sf,0.0,80,rfta,chf,0.011182259275654215
43665_sf,0.0,80,rfta,hd,0.017742411685347657
43665_sf,0.0,80,rfta,sdf,0.004052917103876454
43959_sf,0.0,6,mc,chf,0.22940732698890867
43959_sf,0.0,6,mc,hd,0.42916221959318773
43959_sf,0.0,6,mc,sdf,33.613616805854925
43959_sf,0.0,6,ndc,chf,0.12031379755088825
43959_sf,0.0,6,ndc,hd,0.25211714585428474
43959_sf,0.0,6,ndc,sdf,6.230160397114282
43959_sf,0.0,6,rfts,chf,0.03606707832267077
43959_sf,0.0,6,rfts,hd,0.08334059232723916
43959_sf,0.0,6,rfts,sdf,0.12301837958565456
43959_sf,0.0,6,rfta,chf,0.026191830738229328
43959_sf,0.0,6,rfta,hd,0.06473446385789475
43959_sf,0.0,6,rfta,sdf,0.04315771165810088
43959_sf,0.0,10,mc,chf,0.13971366756483275
43959_sf,0.0,10,mc,hd,0.33834900478210694
43959_sf,0.0,10,mc,sdf,11.896278288524229
43959_sf,0.0,10,ndc,chf,0.05235252319607732
43959_sf,0.0,10,ndc,hd,0.11781310706960711
43959_sf,0.0,10,ndc,sdf,1.0233029527310686
43959_sf,0.0,10,rfts,chf,0.02069427869141177
43959_sf,0.0,10,rfts,hd,0.0630701470400934
43959_sf,0.0,10,rfts,sdf,0.059182239574158864
43959_sf,0.0,10,rfta,chf,0.01157402121098378
43959_sf,0.0,10,rfta,hd,0.03946185428080973
43959_sf,0.0,10,rfta,sdf,0.01618614265472725
43959_sf,0.0,20,mc,chf,0.029954345904753966
43959_sf,0.0,20,mc,hd,0.10708150011783062
43959_sf,0.0,20,mc,sdf,1.3301708075505514
43959_sf,0.0,20,ndc,chf,0.015704884233146706
43959_sf,0.0,20,ndc,hd,0.060527582701553985
43959_sf,0.0,20,ndc,sdf,0.16638451114430844
43959_sf,0.0,20,rfts,chf,0.01400430922692884
43959_sf,0.0,20,rfts,hd,0.051792025223285194
43959_sf,0.0,20,rfts,sdf,0.09504287853345922
43959_sf,0.0,20,rfta,chf,0.004455710940636025
43959_sf,0.0,20,rfta,hd,0.00965684614531645
43959_sf,0.0,20,rfta,sdf,0.005767942780775831
43959_sf,0.0,30,mc,chf,0.016809353952413092
43959_sf,0.0,30,mc,hd,0.08452972694779254
43959_sf,0.0,30,mc,sdf,0.5563871899077993
43959_sf,0.0,30,ndc,chf,0.007622151573223324
43959_sf,0.0,30,ndc,hd,0.03476872957488878
43959_sf,0.0,30,ndc,sdf,0.060639794459604754
43959_sf,0.0,30,rfts,chf,0.01444036740885417
43959_sf,0.0,30,rfts,hd,0.05150973432113184
43959_sf,0.0,30,rfts,sdf,0.0942650591777127
43959_sf,0.0,30,rfta,chf,0.0029599587438068563
43959_sf,0.0,30,rfta,hd,0.009006756240343
43959_sf,0.0,30,rfta,sdf,0.004108857006259411
43959_sf,0.0,40,mc,chf,0.00956017151170583
43959_sf,0.0,40,mc,hd,0.04235741816894806
43959_sf,0.0,40,mc,sdf,0.20339716397918628
43959_sf,0.0,40,ndc,chf,0.005051352561547602
43959_sf,0.0,40,ndc,hd,0.02078208220917216
43959_sf,0.0,40,ndc,sdf,0.01624571396945004
43959_sf,0.0,40,rfts,chf,0.01178462306051184
43959_sf,0.0,40,rfts,hd,0.04963147957892972
43959_sf,0.0,40,rfts,sdf,0.0791457534012106
43959_sf,0.0,40,rfta,chf,0.0023004201625741057
43959_sf,0.0,40,rfta,hd,0.007619201064353312
43959_sf,0.0,40,rfta,sdf,0.003796218787129218
43959_sf,0.0,50,mc,chf,0.007850780077240837
43959_sf,0.0,50,mc,hd,0.04834216583833602
43959_sf,0.0,50,mc,sdf,0.18939322239700995
43959_sf,0.0,50,ndc,chf,0.003624597172322533
43959_sf,0.0,50,ndc,hd,0.023168082868878448
43959_sf,0.0,50,ndc,sdf,0.015849290048005372
43959_sf,0.0,50,rfts,chf,0.010061968030291076
43959_sf,0.0,50,rfts,hd,0.04237104100500256
43959_sf,0.0,50,rfts,sdf,0.03180631351232166
43959_sf,0.0,50,rfta,chf,0.0019708262249208837
43959_sf,0.0,50,rfta,hd,0.0073078456244571165
43959_sf,0.0,50,rfta,sdf,0.0026869667499430927
43959_sf,0.0,60,mc,chf,0.006014855913909281
43959_sf,0.0,60,mc,hd,0.04173964040090135
43959_sf,0.0,60,mc,sdf,0.13613522867384362
43959_sf,0.0,60,ndc,chf,0.0031923057150076402
43959_sf,0.0,60,ndc,hd,0.032137542223616845
43959_sf,0.0,60,ndc,sdf,0.017805376582272932
43959_sf,0.0,60,rfts,chf,0.007281402566839454
43959_sf,0.0,60,rfts,hd,0.03469822284391411
43959_sf,0.0,60,rfts,sdf,0.018291400853313548
43959_sf,0.0,60,rfta,chf,0.001678014126989594
43959_sf,0.0,60,rfta,hd,0.007208838738762233
43959_sf,0.0,60,rfta,sdf,0.0022849979970877288
43959_sf,0.0,80,mc,chf,0.00367196691169353
43959_sf,0.0,80,mc,hd,0.023981817966472082
43959_sf,0.0,80,mc,sdf,0.055967260437177084
43959_sf,0.0,80,ndc,chf,0.002274984580394601
43959_sf,0.0,80,ndc,hd,0.020199089970667227
43959_sf,0.0,80,ndc,sdf,0.01622113659748081
43959_sf,0.0,80,rfts,chf,0.0038662713543169596
43959_sf,0.0,80,rfts,hd,0.027330925678304124
43959_sf,0.0,80,rfts,sdf,0.015586072572733572
43959_sf,0.0,80,rfta,chf,0.001557644420828323
43959_sf,0.0,80,rfta,hd,0.006510413210681659
43959_sf,0.0,80,rfta,sdf,0.0021226748350689786
44315_sf,8.0,6,mc,chf,0.1612445609799319
44315_sf,8.0,6,mc,hd,0.32488350346331174
44315_sf,8.0,6,mc,sdf,27.561901572025572
44315_sf,8.0,6,ndc,chf,0.16473262554743856
44315_sf,8.0,6,ndc,hd,0.4159380425003623
44315_sf,8.0,6,ndc,sdf,3.909829019821025
44315_sf,8.0,6,rfts,chf,0.07215419352964218
44315_sf,8.0,6,rfts,hd,0.12444761721318386
44315_sf,8.0,6,rfts,sdf,0.03587017028832771
44315_sf,8.0,6,rfta,chf,0.08934685481446715
44315_sf,8.0,6,rfta,hd,0.13394623584767815
44315_sf,8.0,6,rfta,sdf,0.03534931768857242
44315_sf,8.0,10,mc,chf,0.06680517665089042
44315_sf,8.0,10,mc,hd,0.13113271890885428
44315_sf,8.0,10,mc,sdf,3.3079728980672134
44315_sf,8.0,10,ndc,chf,0.14714571512552668
44315_sf,8.0,10,ndc,hd,0.3728269050134016
44315_sf,8.0,10,ndc,sdf,6.642694288302144
44315_sf,8.0,10,rfts,chf,0.03996555448174487
44315_sf,8.0,10,rfts,hd,0.08860203121897439
44315_sf,8.0,10,rfts,sdf,0.0471051825796539
44315_sf,8.0,10,rfta,chf,0.05159793534896624
44315_sf,8.0,10,rfta,hd,0.11278519711418959
44315_sf,8.0,10,rfta,sdf,0.011178318146958483
44315_sf,8.0,20,mc,chf,0.03493644459456924
44315_sf,8.0,20,mc,hd,0.07812235922249458
44315_sf,8.0,20,mc,sdf,1.001337531333198
44315_sf,8.0,20,ndc,chf,0.021417954205164923
44315_sf,8.0,20,ndc,hd,0.054408506544598105
44315_sf,8.0,20,ndc,sdf,0.04995838479743282
44315_sf,8.0,20,rfts,chf,0.024671936241072077
44315_sf,8.0,20,rfts,hd,0.0750296298773165
44315_sf,8.0,20,rfts,sdf,0.03718406233408718
